18 18
SAMPES

DATA:
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 3 0 2 0 1 0 0 0 0 0 0 0 0 0
0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0
2 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0
0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 3 2 1 0 0 0 0 0 0 0
0 1 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0
0 1 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 3 2 0 2 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 3 2 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1 0 3 0 1 0 2 0 0 0 0
0 0 0 0 0 0 0 1 0 3 0 2 2 0 0 0 0 0
0 3 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0
0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 0 1 1
0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 0 3
0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 3 1 0

PSI:
0.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.8 0.33 0.0 0.33 0.33 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 
0.0 0.33 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.33 0.0 0.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.67 0.0 0.8 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.33 0.0 0.0 0.0 
0.0 0.0 0.67 0.0 0.0 0.0 0.0 0.0 1.0 0.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.67 0.0 0.25 0.0 0.29 0.25 0.0 0.0 0.0 0.0 
0.0 0.0 0.33 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.75 0.33 0.0 0.0 0.0 0.86 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.67 0.0 0.0 0.5 1.0 0.86 0.75 0.0 0.0 0.29 0.67 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.33 0.0 0.0 0.0 0.67 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.0 0.29 0.5 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.5 0.67 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.57 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.57 0.29 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.57 1.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.29 0.0 0.33 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.29 0.86 0.0 

ALPHA:
7.0 8.0 7.0 7.0 8.0 8.0 7.0 7.0 9.0 9.0 6.0 7.0 6.0 6.0 6.0 6.0 6.0 6.0 

BETA:
2.0 7.0 4.0 3.0 9.0 7.0 6.0 4.0 10.0 10.0 3.0 4.0 3.0 2.0 3.0 4.0 2.0 3.0 

K_MIN:
43

K_MAX:
14
