17 17
NEWC1

DATA:
0 7 12 11 10 4 13 14 15 16 3 9 1 5 8 6 2
8 0 16 1 11 12 2 14 10 13 15 6 7 9 5 3 4
13 10 0 7 8 11 9 15 6 5 2 1 16 12 4 14 3
13 1 15 0 14 4 3 16 12 7 6 9 8 11 10 5 2
14 10 11 7 0 16 12 4 5 6 2 3 13 15 8 9 1
7 13 11 3 15 0 10 2 4 16 14 5 1 12 9 8 6
15 4 11 3 16 8 0 6 9 10 5 2 14 12 13 7 1
9 8 16 7 10 1 14 0 11 3 2 5 4 15 12 13 6
6 16 8 14 13 11 4 15 0 7 1 2 9 5 12 10 3
2 16 9 14 11 4 3 10 7 0 15 8 12 13 1 6 5
12 7 4 8 6 14 9 16 3 13 0 2 10 15 11 5 1
15 11 2 6 5 14 7 13 10 4 3 0 16 8 9 12 1
1 15 16 7 4 2 12 14 13 8 6 11 0 10 3 9 5
14 5 8 6 13 9 2 16 1 3 12 7 15 0 4 11 10
16 9 4 8 1 13 11 12 6 2 3 5 10 15 0 14 7
8 11 15 3 13 16 14 12 1 9 2 6 10 7 5 0 4
9 15 10 2 4 11 5 12 3 7 8 1 6 16 14 13 0

PSI:
0.0 0.13 0.06 0.06 0.04 0.15 0.03 0.12 0.16 0.22 0.07 0.03 0.24 0.04 0.01 0.13 0.12 
0.15 0.0 0.1 0.24 0.1 0.06 0.19 0.13 0.01 0.01 0.15 0.09 0.03 0.18 0.12 0.09 0.03 
0.07 0.01 0.0 0.03 0.09 0.09 0.09 0.01 0.13 0.12 0.19 0.22 0.01 0.13 0.19 0.03 0.1 
0.09 0.24 0.15 0.0 0.15 0.21 0.21 0.15 0.04 0.04 0.13 0.16 0.15 0.16 0.13 0.21 0.22 
0.1 0.09 0.13 0.04 0.0 0.03 0.01 0.1 0.06 0.09 0.16 0.18 0.19 0.06 0.24 0.06 0.19 
0.19 0.07 0.09 0.19 0.01 0.0 0.13 0.24 0.09 0.19 0.04 0.04 0.22 0.12 0.06 0.01 0.09 
0.06 0.22 0.12 0.21 0.07 0.1 0.0 0.04 0.19 0.21 0.12 0.15 0.07 0.22 0.09 0.04 0.18 
0.04 0.04 0.03 0.01 0.19 0.22 0.16 0.0 0.03 0.1 0.01 0.06 0.04 0.01 0.07 0.07 0.07 
0.03 0.1 0.16 0.07 0.18 0.19 0.12 0.09 0.0 0.15 0.21 0.1 0.06 0.24 0.16 0.24 0.21 
0.01 0.06 0.18 0.15 0.16 0.01 0.1 0.21 0.15 0.0 0.06 0.19 0.13 0.21 0.22 0.12 0.15 
0.21 0.03 0.22 0.16 0.22 0.04 0.18 0.22 0.24 0.03 0.0 0.21 0.16 0.07 0.21 0.22 0.13 
0.12 0.16 0.24 0.12 0.21 0.18 0.22 0.18 0.22 0.13 0.22 0.0 0.09 0.15 0.18 0.16 0.24 
0.24 0.15 0.01 0.13 0.06 0.24 0.04 0.19 0.12 0.07 0.1 0.01 0.0 0.03 0.1 0.1 0.16 
0.18 0.12 0.07 0.09 0.03 0.07 0.07 0.03 0.18 0.06 0.03 0.13 0.1 0.0 0.03 0.15 0.01 
0.13 0.18 0.19 0.1 0.13 0.12 0.06 0.07 0.07 0.24 0.09 0.12 0.21 0.19 0.0 0.18 0.04 
0.16 0.21 0.04 0.18 0.12 0.13 0.15 0.06 0.1 0.16 0.18 0.07 0.12 0.09 0.04 0.0 0.06 
0.22 0.19 0.21 0.22 0.24 0.16 0.24 0.16 0.21 0.18 0.24 0.24 0.18 0.1 0.15 0.19 0.0 

ALPHA:
3.0 3.0 3.0 4.0 3.0 3.0 3.0 3.0 4.0 3.0 4.0 4.0 3.0 3.0 3.0 3.0 4.0 

BETA:
4.0 4.0 4.0 6.0 4.0 5.0 5.0 3.0 6.0 5.0 6.0 7.0 5.0 4.0 5.0 5.0 7.0 

K_MIN:
42

K_MAX:
7
