17 17
NEWC10

DATA:
0 13 14 8 12 2 7 4 6 16 10 9 1 5 11 15 3
9 0 14 3 5 4 10 7 6 13 8 2 11 12 15 16 1
12 7 0 8 9 4 3 10 5 16 6 2 13 11 14 15 1
10 3 16 0 5 2 8 14 4 15 9 6 7 12 13 11 1
2 8 15 7 0 5 9 6 1 13 10 12 3 11 14 16 4
1 12 13 5 7 0 11 2 4 15 14 10 3 8 9 16 6
12 4 3 10 8 13 0 14 5 11 2 1 7 6 16 15 9
1 11 15 8 5 2 13 0 9 14 10 7 4 3 12 16 6
12 6 14 4 5 1 9 10 0 16 8 7 11 3 13 15 2
5 11 14 15 13 8 4 2 7 0 12 3 10 9 6 16 1
11 4 5 6 7 14 8 12 3 13 0 2 9 10 15 16 1
11 2 9 6 10 14 1 13 3 16 5 0 8 7 15 12 4
1 13 14 10 3 2 7 4 9 16 11 8 0 6 12 15 5
2 9 15 5 16 10 4 11 1 12 6 3 7 0 14 13 8
10 7 13 2 9 5 11 14 4 15 8 6 12 16 0 1 3
14 5 12 4 10 15 9 11 3 16 7 2 13 8 6 0 1
4 5 11 2 3 8 13 12 1 16 6 7 9 14 10 15 0

PSI:
0.0 0.12 0.07 0.1 0.22 0.24 0.07 0.24 0.07 0.18 0.09 0.09 0.24 0.22 0.1 0.04 0.19 
0.06 0.0 0.15 0.21 0.13 0.07 0.19 0.09 0.16 0.09 0.19 0.22 0.06 0.12 0.15 0.18 0.18 
0.04 0.04 0.0 0.01 0.03 0.06 0.21 0.03 0.04 0.04 0.18 0.12 0.04 0.03 0.06 0.07 0.09 
0.13 0.21 0.13 0.0 0.15 0.18 0.1 0.13 0.19 0.03 0.16 0.16 0.1 0.18 0.22 0.19 0.22 
0.07 0.18 0.12 0.18 0.0 0.15 0.13 0.18 0.18 0.06 0.15 0.1 0.21 0.01 0.12 0.1 0.21 
0.22 0.19 0.19 0.22 0.18 0.0 0.06 0.22 0.24 0.13 0.04 0.04 0.22 0.1 0.18 0.03 0.13 
0.15 0.1 0.21 0.13 0.12 0.09 0.0 0.06 0.12 0.19 0.13 0.24 0.15 0.19 0.09 0.12 0.06 
0.19 0.15 0.1 0.04 0.16 0.22 0.04 0.0 0.1 0.22 0.07 0.06 0.19 0.09 0.04 0.09 0.07 
0.16 0.16 0.18 0.19 0.24 0.19 0.18 0.12 0.0 0.15 0.21 0.21 0.12 0.24 0.19 0.21 0.24 
0.01 0.06 0.01 0.03 0.06 0.03 0.09 0.04 0.01 0.0 0.06 0.01 0.01 0.07 0.03 0.01 0.01 
0.1 0.13 0.16 0.12 0.1 0.04 0.22 0.1 0.13 0.07 0.0 0.18 0.09 0.16 0.13 0.15 0.16 
0.12 0.22 0.22 0.16 0.07 0.1 0.24 0.15 0.15 0.21 0.22 0.0 0.13 0.21 0.16 0.22 0.15 
0.24 0.09 0.06 0.15 0.21 0.21 0.15 0.19 0.09 0.1 0.12 0.13 0.0 0.15 0.07 0.06 0.12 
0.18 0.07 0.09 0.07 0.09 0.13 0.16 0.21 0.21 0.12 0.1 0.15 0.16 0.0 0.01 0.13 0.04 
0.09 0.03 0.04 0.06 0.04 0.12 0.01 0.07 0.06 0.16 0.03 0.03 0.07 0.04 0.0 0.16 0.1 
0.03 0.01 0.03 0.09 0.01 0.01 0.03 0.01 0.03 0.01 0.01 0.07 0.03 0.06 0.24 0.0 0.03 
0.21 0.24 0.24 0.24 0.19 0.16 0.12 0.16 0.22 0.24 0.24 0.19 0.18 0.13 0.21 0.24 0.0 

ALPHA:
4.0 4.0 3.0 4.0 3.0 4.0 3.0 3.0 4.0 2.0 3.0 4.0 3.0 3.0 3.0 2.0 4.0 

BETA:
6.0 6.0 3.0 6.0 5.0 6.0 5.0 5.0 7.0 2.0 5.0 6.0 5.0 5.0 3.0 2.0 7.0 

K_MIN:
42

K_MAX:
7
