18 18
SAMPLK3

DATA:
0 0 3 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0
3 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0
3 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 2
0 0 0 0 3 1 0 0 0 0 2 0 0 0 0 0 0 0
0 0 0 3 0 0 0 0 1 0 2 0 0 0 0 0 0 0
0 0 0 3 1 0 0 0 2 0 0 0 0 0 0 0 0 0
0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0
0 0 0 3 0 2 0 0 1 0 0 0 0 0 0 0 0 0
0 0 0 0 1 0 0 3 0 0 0 2 0 0 0 0 0 0
0 0 0 3 1 0 0 0 1 0 0 0 2 0 0 0 0 0
0 0 0 0 2 0 0 3 0 0 0 0 0 1 0 0 0 0
3 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 3
3 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0
0 3 0 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0
0 3 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0
0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0

PSI:
0.0 1.0 0.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.67 0.0 0.0 1.0 1.0 0.33 0.33 
1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.67 0.67 
0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 0.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 1.0 0.0 0.33 0.0 0.0 0.33 0.29 0.67 0.0 0.67 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.33 0.0 0.0 0.0 0.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.33 0.33 0.0 0.33 0.67 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.33 0.67 0.0 0.33 0.0 0.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.67 0.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.33 0.67 0.0 0.0 0.0 0.0 0.33 0.0 0.67 0.0 0.0 0.0 0.0 0.33 0.67 0.0 0.0 0.0 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.67 0.0 0.33 0.0 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 

ALPHA:
8.0 9.0 7.0 8.0 8.0 6.0 7.0 7.0 7.0 5.0 7.0 8.0 6.0 6.0 6.0 6.0 6.0 7.0 

BETA:
9.0 10.0 6.0 9.0 8.0 3.0 5.0 5.0 4.0 1.0 4.0 7.0 3.0 3.0 3.0 2.0 3.0 6.0 

K_MIN:
46

K_MAX:
14
