21 21
KRACKAD1

DATA:
0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1
1 0 0 1 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 1
1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0
1 1 0 0 0 1 0 1 0 1 1 1 0 0 0 1 0 1 0 0 1
1 1 1 0 0 0 0 0 0 1 1 0 0 1 0 1 1 1 1 1 1
1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1
1 0 0 1 0 1 1 0 0 0 1 1 0 0 0 1 1 1 0 1 1
1 1 1 0 1 1 0 0 0 0 1 0 1 1 1 1 1 1 1 1 0
0 0 1 0 1 0 0 1 1 0 1 0 1 1 1 1 0 1 1 1 0
1 1 1 0 1 0 1 1 1 0 0 0 1 1 1 1 0 1 1 1 0
1 1 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 1 0 1 1
1 1 1 0 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0
1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
1 1 1 0 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 1
1 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0
1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1
1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 1 0
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0
0 1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 1 0 0 0

PSI:
0.0 0.2 0.29 0.2 0.17 0.11 0.11 0.18 0.14 0.0 0.14 0.18 0.13 0.11 0.13 0.25 0.11 0.12 0.13 0.11 0.0 
